,dim_ad_channel_level1,install_deviceid_cnt,day1_ltv_sum,day2_ltv_sum,day3_ltv_sum,day4_ltv_sum,day5_ltv_sum,day6_ltv_sum,day7_ltv_sum,day30_ltv_sum,day60_ltv_sum,day90_ltv_sum,day180_ltv_sum,day360_ltv_sum,dt,diff_0,month,weekday,is_holiday,is_promo,days_to_next_promo,days_past_last_promo,season,day7_ltv_label,install_deviceid_cnt_zscore,lag_1_install_cnt_zscore,lag_2_install_cnt_zscore,lag_3_install_cnt_zscore,lag_4_install_cnt_zscore,lag_5_install_cnt_zscore,lag_6_install_cnt_zscore,lag_7_install_cnt_zscore,lag_1_install_cnt,lag_2_install_cnt,lag_3_install_cnt,lag_4_install_cnt,lag_5_install_cnt,lag_6_install_cnt,lag_7_install_cnt,avg_day1_ltv,lag_1_avg_day1_ltv,lag_2_avg_day1_ltv,lag_3_avg_day1_ltv,lag_4_avg_day1_ltv,lag_5_avg_day1_ltv,lag_6_avg_day1_ltv,lag_7_avg_day1_ltv,lag_1_contrib_ltv,lag_2_contrib_ltv,lag_3_contrib_ltv,lag_4_contrib_ltv,lag_5_contrib_ltv,lag_6_contrib_ltv,lag_7_contrib_ltv
4058,信息流,24956,597797.745,785991.455,852915.482,903647.849,943219.219,1000442.867,1048344.067,1517538.707,1846374.834,2091747.428,2503942.845,2628523.767,2024-10-10,0,10,3,0,0,0,0,autumn,1048344.067,-1.5088502338864456,-1.7327000895231344,-0.16541599549200672,0.817445720948724,0.36270881361491164,0.8020309105306287,1.0557050732805888,0.36907580052673367,24288.0,28965.0,31898.0,30541.0,31852.0,32609.0,30560.0,23.954068961372016,22.88614072793149,25.248060866563094,23.433219167345914,25.741921744540125,26.135113462262964,28.882942745867705,27.918956249999997,30.421237812911723,36.30664136026239,34.9575505674337,40.566967977472906,41.706858627401736,43.76246063970069,45.85466583769634
4062,信息流,23234,555239.081,742747.363,802032.282,879147.332,920313.386,958178.002,998885.149,1468872.472,1782030.676,2037689.422,2461585.388,2623380.347,2024-10-11,0,10,4,0,0,0,0,autumn,998885.149,-1.486308701712193,-1.0042058862666614,-1.1912237031758455,0.11818098198022357,0.9393235822715964,0.5594086458258436,0.9264451098497065,1.1383799712273297,24956.0,24288.0,28965.0,31898.0,30541.0,31852.0,32609.0,23.897696522337952,23.954068961372016,22.88614072793149,25.248060866563094,23.433219167345914,25.741921744540125,26.135113462262964,28.882942745867705,31.495089557621412,33.75258193346509,39.00844750561022,36.86486043012101,42.37939291444288,42.923450992088405,43.76246063970069
4066,信息流,25426,578126.492,702218.346,795012.366,851296.396,900617.406,947625.576,978707.801,1449181.395,1718983.714,1976274.212,2405339.516,2544672.838,2024-10-12,0,10,5,0,0,0,0,autumn,978707.801,-0.6660438781429787,-1.32398357209945,-0.8071167139821857,-1.0076202338557818,0.3962045602292618,1.2765590868598868,0.8692487927454108,1.2627519582458366,23234.0,24956.0,24288.0,28965.0,31898.0,30541.0,31852.0,22.737610792102572,23.897696522337952,23.954068961372016,22.88614072793149,25.248060866563094,23.433219167345914,25.741921744540125,26.135113462262964,31.9681227081002,34.176770395896774,35.84029397233202,40.91996402554807,37.78887228039376,43.42260282898399,42.923450992088405
4070,信息流,27000,572227.913,768640.475,844073.27,901231.88,948539.463,1009053.598,1062787.431,1690891.815,1905567.255,2187378.636,2639351.373,2784814.771,2024-10-13,0,10,6,0,0,0,0,autumn,1062787.431,-0.013150240497125406,-0.5507730597822004,-1.2994828563977558,-0.7113084632536014,-0.9394736749959332,0.6580243718886258,1.6598336024878158,1.1963303205501747,25426.0,23234.0,24956.0,24288.0,28965.0,31898.0,30541.0,21.193626407407404,22.737610792102572,23.897696522337952,23.954068961372016,22.88614072793149,25.248060866563094,23.433219167345914,25.741921744540125,27.618121057185558,34.51976766807265,36.20964293155955,37.51525951086957,42.051606904885205,38.9780032603925,43.42260282898399
4074,信息流,24785,554928.013,741003.326,843427.401,914932.419,960462.579,1009192.446,1039662.945,1648892.223,1944960.838,2194798.901,2586202.064,2726151.146,2024-10-14,0,10,0,0,0,0,0,autumn,1039662.945,-0.5734785913294482,0.2545886054076625,-0.33384379534367487,-1.1533125516631992,-0.5095510560508721,-0.7592796733964207,0.989194493257966,2.0856825691179868,27000.0,25426.0,23234.0,24956.0,24288.0,28965.0,31898.0,22.389671696590682,21.193626407407404,22.737610792102572,23.897696522337952,23.954068961372016,22.88614072793149,25.248060866563094,23.433219167345914,28.46816574074074,31.26769314874538,37.83882809675476,37.79528846770316,39.4899200839921,43.63890813050233,38.9780032603925
4078,信息流,24417,547387.082,692010.863,758160.383,831995.113,869265.973,910648.993,951448.213,1535175.984,1781986.574,2020857.019,2421047.522,2534759.042,2024-10-15,0,10,1,0,0,0,0,autumn,951448.213,-0.5735130330098439,-0.3552295980801761,0.9586231420535581,0.024986928522859393,-1.2752230969277705,-0.2537989802188359,-0.6500308675368198,2.124185505197029,24785.0,27000.0,25426.0,23234.0,24956.0,24288.0,28965.0,22.41827751156981,22.389671696590682,21.193626407407404,22.737610792102572,23.897696522337952,23.954068961372016,22.88614072793149,25.248060866563094,29.897249384708495,31.261972962962965,33.48133391017069,39.61063036928639,40.08827003526206,40.971821022727276,43.63890813050233
4082,信息流,22444,551556.12,709608.622,783261.567,830874.153,880175.194,949800.409,987364.742,1551919.519,1796048.458,2013972.801,2344566.886,2456876.741,2024-10-16,0,10,2,0,0,0,0,autumn,987364.742,-1.6515808050054783,-0.11795617703710146,0.16809241044002102,1.889825076912375,0.6663455206922915,-1.0375091090627424,0.3010117269035752,-0.21822864384294058,24417.0,24785.0,27000.0,25426.0,23234.0,24956.0,24288.0,24.574769203350563,22.41827751156981,22.389671696590682,21.193626407407404,22.737610792102572,23.897696522337952,23.954068961372016,22.88614072793149,28.341354916656428,34.02975190639499,33.378958518518516,35.421120349248795,41.24033752259619,42.00769622535663,40.971821022727276
4086,信息流,21840,585499.73,761705.75,837531.463,874133.24,913494.295,951809.436,986914.431,1546702.581,1811524.828,2019629.988,2366398.073,2465069.954,2024-10-17,0,10,3,0,0,0,0,autumn,986914.431,-1.5377225984922636,-1.1543630073296067,0.09790267704774808,0.3314727590806252,1.7373361604469915,0.7383162987085443,-0.6529489725307672,0.4400066830687284,22444.0,24417.0,24785.0,27000.0,25426.0,23234.0,24956.0,26.808595695970695,24.574769203350563,22.41827751156981,22.389671696590682,21.193626407407404,22.737610792102572,23.897696522337952,23.954068961372016,31.61685180894671,31.050513289920957,36.914763728061324,35.131091222222224,37.269943207740106,42.99238826719463,42.00769622535663
4090,信息流,21580,568932.598,763657.337,813869.049,882425.275,913495.125,950667.027,983666.057,1519572.903,1771844.175,1987397.582,2351187.321,2454833.651,2024-10-18,0,10,4,0,0,0,0,autumn,983666.057,-1.2750387376493935,-1.128401527967278,-0.7877520100903639,0.32499881568968836,0.5325468663166824,1.7817830949547036,0.8940639871098975,-0.3422004883639365,21840.0,22444.0,24417.0,24785.0,27000.0,25426.0,23234.0,26.36388313253012,26.808595695970695,24.574769203350563,22.41827751156981,22.389671696590682,21.193626407407404,22.737610792102572,23.897696522337952,34.8766369047619,34.89848364819105,34.07441999426629,38.751768367964495,37.372355481481485,38.49240151813105,42.99238826719463
4094,信息流,25037,670048.445,843926.389,956557.677,1022316.317,1071378.357,1116942.129,1169604.289,1835464.393,2113822.846,2391928.172,2793979.043,2910475.997,2024-10-19,0,10,5,0,0,0,0,autumn,1169604.289,0.5405533761299329,-1.384198029850423,-1.2394380166728436,-0.9031493706756972,0.19535642162955089,0.4002475172039712,1.6334914756206587,0.7571366266148502,21580.0,21840.0,22444.0,24417.0,24785.0,27000.0,25426.0,26.76232955226265,26.36388313253012,26.808595695970695,24.574769203350563,22.41827751156981,22.389671696590682,21.193626407407404,22.737610792102572,35.38727233549583,38.34851021062271,37.019878497594014,35.60085075971659,40.71787153520275,39.36249744444445,38.49240151813105
4098,信息流,28976,664807.41,856677.602,960936.268,1033317.765,1111837.476,1168808.343,1214169.291,1909361.624,2250466.768,2555788.806,3002930.423,3122247.567,2024-10-20,0,10,6,0,0,0,0,autumn,1214169.291,1.8526732356312272,0.21866615451473273,-1.215393880879967,-1.1075386280009902,-0.856982579005214,-0.038527140812057485,0.11412952480126315,1.0329733137510055,25037.0,21580.0,21840.0,22444.0,24417.0,24785.0,27000.0,22.94338107399227,26.76232955226265,26.36388313253012,26.808595695970695,24.574769203350563,22.41827751156981,22.389671696590682,21.193626407407404,33.70716894995407,37.71404304911955,40.02441575091575,39.21650302976297,37.29569533521727,41.94726427274561,39.36249744444445
4102,信息流,26793,682559.718,903557.129,1014377.124,1090222.044,1158249.26,1208281.244,1259319.594,1947118.743,2271043.379,2556340.795,2993059.624,3113080.943,2024-10-21,0,10,0,0,0,0,0,autumn,1259319.594,0.9682384786267195,1.8836410766527605,0.23189080930297787,-1.2177412481299235,-1.1087148278428092,-0.8554380668681281,-0.028095269843217932,0.12621904810162085,28976.0,25037.0,21580.0,21840.0,22444.0,24417.0,24785.0,25.475300190348225,22.94338107399227,26.76232955226265,26.36388313253012,26.808595695970695,24.574769203350563,22.41827751156981,22.389671696590682,29.565074613473218,38.205762551423895,40.890883920296574,41.82666185897436,42.31867799857423,38.96663033951755,41.94726427274561
4106,信息流,26385,714933.946,919237.718,1011753.563,1093628.952,1134774.151,1189391.897,1230908.695,1928046.827,2284698.588,2571186.5,3021449.053,3142845.797,2024-10-22,0,10,1,0,0,0,0,autumn,1230908.695,0.6894271965370873,0.8547924500274645,1.7395776175997524,0.14307336882868418,-1.2580729089071834,-1.1526930905064527,-0.9078876662216787,-0.10821696735767332,26793.0,28976.0,25037.0,21580.0,21840.0,22444.0,24417.0,27.096226871328405,25.475300190348225,22.94338107399227,26.76232955226265,26.36388313253012,26.808595695970695,24.574769203350563,22.41827751156981,33.723626656216176,33.163178768636115,40.832220992930466,42.330636005560706,43.581018131868134,43.99236954197113,38.96663033951755
4110,信息流,26571,645197.185,876705.875,1016137.248,1086344.725,1137580.111,1186449.622,1219607.975,1975783.82,2317471.878,2623921.297,3078433.683,3187467.644,2024-10-23,0,10,2,0,0,0,0,autumn,1219607.975,0.6369346766596518,0.5637034296445411,0.7243397134196226,1.5838225748926684,0.03297374697588987,-1.3281037849124837,-1.2257375256440495,-0.9879328310358407,26385.0,26793.0,28976.0,25037.0,21580.0,21840.0,22444.0,24.282006134507547,27.096226871328405,25.475300190348225,22.94338107399227,26.76232955226265,26.36388313253012,26.808595695970695,24.574769203350563,34.839405647148,37.859781435449555,35.66115975289895,42.791802412429604,44.05315231696015,45.188389697802194,43.99236954197113
4114,信息流,27570,644384.664,875585.71,971461.255,1036703.383,1082865.322,1137565.862,1188120.542,1884889.32,2205971.738,2553528.986,2977999.185,3090126.993,2024-10-24,0,10,3,0,0,0,0,autumn,1188120.542,0.7994426979870255,0.39527101008771454,0.3200198249533083,0.48508694073200587,1.3682769254008706,-0.22534897913905527,-1.6239691243521865,-1.518779295669683,26571.0,26385.0,26793.0,28976.0,25037.0,21580.0,21840.0,23.37267551686616,24.282006134507547,27.096226871328405,25.475300190348225,22.94338107399227,26.76232955226265,26.36388313253012,26.808595695970695,32.994839298483306,38.345785976880805,40.69055514500056,38.37097860298178,44.61165990334305,45.58230106580167,45.188389697802194
4118,信息流,25624,669257.579,859338.256,939949.487,1001288.588,1067342.31,1116182.947,1167038.746,1669255.153,1972928.873,2274408.265,2690902.427,2780065.781,2024-10-25,0,10,4,0,0,0,0,autumn,1167038.746,-0.2181385354492347,0.7400953019869069,0.248175670127346,0.15658702996130167,0.3574911438739151,1.4324266357151778,-0.5071844052205683,-2.209452840994844,27570.0,26571.0,26385.0,26793.0,28976.0,25037.0,21580.0,26.118388190758665,23.37267551686616,24.282006134507547,27.096226871328405,25.475300190348225,22.94338107399227,26.76232955226265,26.36388313253012,31.75864018861081,38.2423411990516,41.44888959636157,43.22954726980928,40.337118408337936,46.71503331070017,45.58230106580167
4122,信息流,32945,780000.273,988364.765,1084692.585,1164792.983,1238890.789,1305859.137,1374133.435,2116516.702,2524704.884,2979773.938,3527047.451,3653432.282,2024-10-26,0,10,5,0,0,0,0,autumn,1374133.435,2.3264473884649783,-0.7944525553637134,0.03511598591352117,-0.39075193430022875,-0.47004265818386987,-0.2961146186971732,0.6344856513995396,-1.044687259233054,25624.0,27570.0,26571.0,26385.0,26793.0,28976.0,25037.0,23.6758316284717,26.118388190758665,23.37267551686616,24.282006134507547,27.096226871328405,25.475300190348225,22.94338107399227,26.76232955226265,33.53646019356853,35.23617174464998,40.88460069248429,43.0083058935001,45.096900085843316,41.90258458724462,46.71503331070017
4126,信息流,41353,812188.963,1065157.579,1197155.519,1282995.781,1419742.311,1503401.873,1598293.077,2490546.555,3010623.597,3543539.262,4189652.66,4323573.875,2024-10-27,0,10,6,0,0,0,0,autumn,1598293.077,2.3831841630588904,0.6887799483179811,-0.7865689165866568,-0.394405429207279,-0.5957267672812762,-0.6332100194151735,-0.5509886921537213,-0.11106428673276446,32945.0,25624.0,27570.0,26571.0,26385.0,26793.0,28976.0,19.64038795250647,23.6758316284717,26.118388190758665,23.37267551686616,24.282006134507547,27.096226871328405,25.475300190348225,22.94338107399227,30.000448171194414,36.68238709803309,37.602589154878494,42.812845244815776,45.07833606215653,47.00181368267831,41.90258458724462
4130,信息流,38367,752745.711,1030228.111,1161342.363,1313734.536,1431689.966,1507371.025,1565983.303,2337471.353,2863330.787,3302323.742,3915115.611,4054482.155,2024-10-28,0,10,0,0,0,0,0,autumn,1565983.303,1.3349736811567894,1.8549621251868145,0.3907749726736023,-0.8841196685667909,-0.5452390550093801,-0.7192070575499009,-0.7515974964613492,-0.6805475014297852,41353.0,32945.0,25624.0,27570.0,26571.0,26385.0,26793.0,19.619613495973102,19.64038795250647,23.6758316284717,26.118388190758665,23.37267551686616,24.282006134507547,27.096226871328405,25.475300190348225,25.75768575435881,32.92434618303233,39.0762015298158,39.276943126586865,44.65205005457077,46.651836081106694,47.00181368267831
4134,信息流,32901,702100.262,927665.86,1078639.28,1184720.07,1262438.026,1322418.761,1373539.024,2040100.845,2449642.207,2822242.985,3295289.127,3379084.518,2024-10-29,0,10,1,0,0,0,0,autumn,1373539.024,0.25763522204183464,1.2379583154498877,1.7734952267042685,0.2655265897897224,-1.0474893938985974,-0.6984757203215628,-0.8776456380520138,-0.9110046017135391,38367.0,41353.0,32945.0,25624.0,27570.0,26571.0,26385.0,21.3397848697608,19.619613495973102,19.64038795250647,23.6758316284717,26.118388190758665,23.37267551686616,24.282006134507547,27.096226871328405,26.85193293715954,28.949665538171356,35.35568319927151,41.65400835154543,41.261003336960464,45.899965187610555,46.651836081106694
4138,信息流,39223,842819.52,1176994.378,1332438.428,1459727.276,1536992.159,1617286.75,1671143.717,2499687.657,2985067.259,3451346.554,4027573.108,4126816.834,2024-10-30,0,10,2,0,0,0,0,autumn,1671143.717,1.074287071629646,-0.02937213890744472,0.9248514050336717,1.4461304943509372,-0.021690866325408655,-1.2997498793500908,-0.9600281419718596,-1.1344279444594512,32901.0,38367.0,41353.0,32945.0,25624.0,27570.0,26571.0,21.48789026846493,21.3397848697608,19.619613495973102,19.64038795250647,23.6758316284717,26.118388190758665,23.37267551686616,24.282006134507547,28.195673687729855,30.269303385722104,31.025458394796022,37.60481982091365,43.560058812051196,43.09468777656873,45.899965187610555
4142,信息流,43839,925166.108,1249883.067,1404604.736,1498178.071,1573744.572,1638954.882,1680103.851,2598270.631,3186668.252,3665062.324,4363015.527,4485612.383,2024-10-31,0,10,3,0,0,0,0,autumn,1680103.851,1.4085912084923522,0.6535257977330899,-0.38059974967160176,0.5135050023236599,1.0019420293009471,-0.3734024190664441,-1.570940086347328,-1.2526217827646753,39223.0,32901.0,38367.0,41353.0,32945.0,25624.0,27570.0,21.103722895139033,21.48789026846493,21.3397848697608,19.619613495973102,19.64038795250647,23.6758316284717,26.118388190758665,23.37267551686616,30.007760191724245,32.7843919637701,34.24126296035656,34.332268783401446,39.63755158597663,45.544752809865756,43.09468777656873
4146,信息流,44700,1067445.098,1359840.627,1506399.933,1630268.17,1717725.234,1801381.012,1876004.201,2827389.141,3422749.288,3941065.362,4620006.245,4736191.337,2024-11-01,0,11,4,0,0,10,0,autumn,1876004.201,1.2105581657828801,1.068382394300264,0.3061485253528113,-0.737794828088652,0.1647983971424518,0.6578725593341964,-0.7305291672927925,-1.939436046531159,43839.0,39223.0,32901.0,38367.0,41353.0,32945.0,25624.0,23.880203534675616,21.103722895139033,21.48789026846493,21.3397848697608,19.619613495973102,19.64038795250647,23.6758316284717,26.118388190758665,28.510756791897627,33.97084435152844,36.008634084070394,37.31566101076446,36.35532786013106,41.70992366064653,45.544752809865756
4150,信息流,48576,1052139.724,1359213.317,1517335.418,1610998.324,1695532.65,1781367.874,1877726.064,2838405.371,3420511.049,3888433.208,4610051.285,4708115.344,2024-11-02,0,11,5,0,0,9,0,autumn,1877726.064,1.607657095752876,0.8603221349543455,0.694311969513805,-0.1957030405599867,-1.4146534074764754,-0.36074915161353216,0.21498412829988686,-1.4061697288709192,44700.0,43839.0,39223.0,32901.0,38367.0,41353.0,32945.0,21.65966164361001,23.880203534675616,21.103722895139033,21.48789026846493,21.3397848697608,19.619613495973102,19.64038795250647,23.6758316284717,30.421490536912753,32.040072446908006,37.216104734467024,38.37081018814018,39.288217087601325,38.64999098009818,41.70992366064653
4154,信息流,51933,1061752.257,1337598.209,1495668.574,1603288.988,1717827.387,1816528.453,1946898.549,2935825.989,3622337.008,4174738.9,4933717.879,5053896.847,2024-11-03,0,11,6,0,0,8,0,autumn,1946898.549,1.6552453814532493,1.0591333023309453,0.3708609107080525,0.21797068129956162,-0.6017056241006635,-1.7243212226145768,-0.7537079892268752,-0.22347543984969312,48576.0,44700.0,43839.0,39223.0,32901.0,38367.0,41353.0,20.444654785974237,21.65966164361001,23.880203534675616,21.103722895139033,21.48789026846493,21.3397848697608,19.619613495973102,19.64038795250647,27.9811700634058,33.7002222147651,34.17454939665595,39.1859918670168,40.1938774201392,40.815891338911044,38.64999098009818
4158,信息流,38426,854517.231,1141777.185,1280219.998,1406238.432,1507769.056,1584435.474,1713849.343,2448297.793,2972963.838,3338347.477,3975193.244,4053129.961,2024-11-04,0,11,0,0,0,7,0,autumn,1713849.343,-0.6592260510089895,1.6719363722598972,1.092554403287242,0.42359863571559736,0.27499932821322737,-0.5216724527750883,-1.6127814214510268,-0.6694088142408592,51933.0,48576.0,44700.0,43839.0,39223.0,32901.0,38367.0,22.237995914224744,20.444654785974237,21.65966164361001,23.880203534675616,21.103722895139033,21.48789026846493,21.3397848697608,19.619613495973102,25.756228390426127,31.236318717061923,36.471323713646534,35.89827715048244,41.23312214771945,41.74763757940488,40.815891338911044
